Date,Close,High,Low,Open,Volume
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2010-01-04,15.609804153442383,15.678545367104276,15.547291173733537,15.614785221986361,78169752
2010-01-05,15.541064262390137,15.636952681575654,15.480045222123497,15.620514585503575,120067812
2010-01-06,15.149293899536133,15.587638382126233,15.101972798128717,15.587638382126233,158988852
2010-01-07,14.796626091003418,15.192631515790865,14.760513340864255,15.177687359700109,256315428
2010-01-08,14.993881225585938,15.024514607804292,14.672344134111194,14.744322853674667,188783028
2010-01-11,14.971216201782227,15.054650996229643,14.79513049733118,15.054650996229643,288227484
2010-01-12,14.706465721130371,14.897743301517414,14.644698765179598,14.885041007750196,193937868
2010-01-13,14.622035026550293,14.654163298564356,14.293525580763735,14.358031747702928,259604136
2010-01-14,14.690774917602539,14.79911600393113,14.51543713174898,14.542584334489048,169434396
2010-01-15,14.445451736450195,14.783176343503463,14.39663479736933,14.777696029186723,217162620
2010-01-19,14.635234832763672,14.704971691979663,14.353050840248361,14.475339492221943,172495332
2010-01-20,14.455662727355957,14.594388524120069,14.328145283998984,14.594388524120069,129897972
2010-01-21,14.519671440124512,14.615310233793883,14.252430659457453,14.531128467221322,252055692
2010-01-22,13.698522567749023,14.21133535685338,13.321197124458369,14.059409914939225,271743984
2010-01-25,13.449213981628418,13.695285231190628,13.337385761497625,13.613343423460666,176619204
2010-01-26,13.509485244750977,13.688310157449083,13.356812839613502,13.398654573782876,174045780
2010-01-27,13.501516342163086,13.639744798005337,13.332404880084773,13.480844147319475,158417424
2010-01-28,13.307000160217285,13.623555219580256,13.215097170318666,13.561041292547966,129034836
2010-01-29,13.198659896850586,13.47387058701347,13.090817101704765,13.41160627900656,165454380
2010-02-01,13.275368690490723,13.344856869731345,13.207625024081937,13.314719888536347,89941968
2010-02-02,13.228047370910645,13.323686156562953,13.140627157813647,13.323686156562953,163684152
2010-02-03,13.469635963439941,13.501515561247441,13.15607067678798,13.167029407176376,119844036
2010-02-04,13.11995792388916,13.399401772331636,13.089572264797738,13.37449642796483,134972892
2010-02-05,13.232281684875488,13.2873240070162,13.012362968340595,13.160302971572566,126113760
2010-02-08,13.286577224731445,13.499026255435567,13.238260479478159,13.262418852104801,107664228
2010-02-09,13.36054801940918,13.48731944127123,13.326426560823917,13.43775648032926,112671216
2010-02-10,13.310985565185547,13.394170736128315,13.142620138360861,13.301520775930943,106873020
2010-02-11,13.359551429748535,13.461417508849486,13.187700767908163,13.282841265490275,96303600
2010-02-12,13.277859687805176,13.378230873007796,13.212606553217183,13.274124835665486,91096812
2010-02-16,13.48159122467041,13.552075052281605,13.307249081758755,13.371257899984625,146029824
2010-02-17,13.404631614685059,13.533894519958483,13.389688409011919,13.499026090917955,81106812
2010-02-18,13.529410362243652,13.57399225318732,13.353075985136961,13.387944413052006,93382524
2010-02-19,13.468141555786133,13.549583162153581,13.44174132408776,13.462413517019291,102021876
2010-02-22,13.518950462341309,13.636008421698754,13.47411989586305,13.632271671117065,85698216
2010-02-23,13.32642650604248,13.53962155460759,13.25718889406346,13.523931378542104,114789096
2010-02-24,13.23676586151123,13.410360092805128,13.212856162169391,13.299279792575936,92970936
2010-02-25,13.111239433288574,13.162545005826653,12.951093532942545,13.128423549296379,132235632
2010-02-26,13.120453834533691,13.243739072193751,13.03776601219123,13.135896285313795,81890028
2010-03-01,13.26715087890625,13.282095033483497,13.143866586610722,13.180228955998393,89426484
2010-03-02,13.475613594055176,13.590181017052197,13.324933424405593,13.336638176080303,174097728
2010-03-03,13.581713676452637,13.651449584161664,13.430534262030989,13.5079913953496,123452424
2010-03-04,13.812590599060059,13.850945204439904,13.60362965954455,13.611101261958561,127224648
2010-03-05,14.052186012268066,14.138361917041038,13.944842463947646,13.980956160895758,156331512
2010-03-08,14.009098052978516,14.0763453227584,13.972487010971776,14.06638223697444,95360544
2010-03-09,13.952064514160156,14.063394429016022,13.860160576041393,13.943595369174318,126936936
2010-03-10,14.357036590576172,14.408093494419294,14.002374624423483,14.04097885638696,225969804
2010-03-11,14.473845481872559,14.600118616777454,14.300997264263827,14.302492154428252,169162668
2010-03-12,14.433995246887207,14.651673073895527,14.424530457070528,14.648185946159218,110025864
2010-03-15,14.026532173156738,14.18269264515437,13.847707271722157,14.113702763564548,185969844
