Date,Close,High,Low,Open,Volume
2012-05-22,0.023767765137617455,0.026717536078106674,0.02408744411977822,0.025550336630946496,0.8986457677326056
2012-05-23,0.02555885645003566,0.02481661580407414,0.024842988914526597,0.023369855474200507,0.6356681361229678
2012-05-24,0.027403667218694625,0.02605481947632521,0.02558053344018378,0.02614820299924011,0.4176959858185805
2012-05-25,0.025397656893307842,0.025601399997194095,0.024393259563160297,0.026060290017836926,0.29559209759055816
2012-05-29,0.01989901353182154,0.023404006823687783,0.01996793478425197,0.023563284507878694,0.6773111282158935
2012-05-30,0.018734807096233423,0.01967192177525707,0.018546796853550804,0.01867478599872642,0.48329158211461754
2012-05-31,0.021260235927298428,0.019881191222281776,0.01669390810545656,0.018411007667066194,0.9905693560049449
2012-06-01,0.01789298947709956,0.018974333431420395,0.01770130255368793,0.019008886703187122,0.33949571991696403
2012-06-04,0.016424297278136983,0.0163583876837409,0.015992338535834212,0.016037103036088365,0.27768339047885615
2012-06-05,0.014579476212476628,0.016550224327909584,0.014751087239643988,0.015157875545085825,0.3452606535581835
2012-06-06,0.01626309772140916,0.015521284320719746,0.014337337492560137,0.014050047051004232,0.5226758099503184
2012-06-07,0.015367557213700755,0.015835203019044418,0.015470655508004576,0.015685414264300833,0.19305390338907938
2012-06-08,0.016782519659421187,0.016550227849032775,0.015992341480426706,0.014894108165517346,0.3038415786159121
2012-06-11,0.01662131667035957,0.01709085131450236,0.01671190136760651,0.016001931564788713,0.21227439180836424
2012-06-12,0.017319841218179192,0.016567663826587732,0.01692776951401387,0.016529466932088406,0.09655774030275466
2012-06-13,0.017086998558128057,0.017143169521758643,0.017179617176771467,0.01684598672389853,0.10855596762531197
2012-06-14,0.018913913138374823,0.017526842494937432,0.017683312514835577,0.016828403743176207,0.10624402304480676
2012-06-15,0.021994587175280418,0.020631101013398982,0.01942826053042665,0.018340675627367395,0.35543395610290857
2012-06-18,0.024502112953265633,0.024084153775958655,0.021335107520574693,0.020890432228156952,0.3499769085438388
2012-06-19,0.025397656893307842,0.02425854651860676,0.02365570561342946,0.023668791632376396,0.23680638163879367
2012-06-20,0.02484242198446865,0.023822557386847007,0.024465216299444287,0.024337004655076856,0.09410211555057962
2012-06-21,0.025272284036742372,0.024816617511004856,0.0251128268522516,0.023897391992472275,0.1530828260210389
2012-06-22,0.027439500783524577,0.026473384619063164,0.026102230375663844,0.025198646959916443,0.6471812096191076
2012-06-25,0.02566632968585513,0.025723483561351533,0.025184785184357683,0.025989956854189124,0.1761985398735801
2012-06-26,0.027529050372261478,0.02645593775770151,0.026893746045050793,0.02569100848696803,0.1809175938236186
2012-06-27,0.025970812016895793,0.025514209933954708,0.025814405678416287,0.025286572802932145,0.2155249224453619
