Date,Close,High,Low,Open,Volume
,0.0030611728795978954,0.0007051097377910598,0.002875415107594703,0.00114327345165674,0.07068419942338794
2010-01-04,0.0030611728795978954,0.0007051097377910598,0.002875415107594703,0.00114327345165674,0.07068419942338794
2010-01-05,0.0038264660994973554,0.0009166319001170653,0.0034265457819627754,0.002072175181002528,0.058261256826758555
2010-01-06,0.00301333178996252,0.0007051097377910598,0.0035463440806038915,0.002334174968429803,0.07935681972669525
2010-01-07,0.0036351382330150894,0.0007286181775002232,0.003402578809657192,0.0016196267896799732,0.06740266741673112
2010-01-08,0.003587315389409318,0.0006581107900582306,0.003785977240772953,0.0022865469033135077,0.0671682722733985
2010-01-11,0.0037308021662562363,0.0015747426901752959,0.003450512754268359,0.0026676259393890733,0.11967278437990765
2010-01-12,0.002535030369786445,0.0007991255649422158,0.00306711432315257,0.0016672730265113178,0.07841923915336474
2010-01-13,0.002535030369786445,0.0006110939106398761,0.0030431473508469864,0.0016672730265113178,0.06880903827672691
2010-01-14,0.002439366436545326,0.0,0.0027076828643423922,0.0016196267896799732,0.05896444225675644
2010-01-15,0.0,0.00023504853372069423,0.0,0.0018578216304065975,0.11732883294658135
2010-01-19,0.004065616809585393,0.0013162036484309358,0.0012699753105450406,0.0,0.25632515294283104
2010-01-20,0.010953255788680616,0.009048830597681357,0.004984069915844658,0.004763606067092252,0.5816656118885217
2010-01-21,0.01860620623370493,0.016992979709257783,0.013873915371103412,0.013361916471930996,0.6764643836579707
2010-01-22,0.012340355451632673,0.016616916400653076,0.011118298562149853,0.017577718017468047,0.40859761385744087
2010-01-25,0.009327005415640549,0.013091403575068827,0.00838664872550185,0.014195562071044165,0.30477931697255234
2010-01-26,0.007318117555665554,0.00817919764529712,0.00754798750924035,0.00907468191457697,0.24220987741134006
2010-01-27,0.015353705487624797,0.016640424840362267,0.01243620781730606,0.018482796628398163,0.9290954691418795
2010-01-28,0.02106949321506793,0.01830916542600322,0.01694102969425601,0.015291189285869589,0.6585050277758245
2010-01-29,0.027478830773987106,0.02724047175682423,0.02324299058381349,0.02150769665716218,0.8077350397299768
2010-02-01,0.02503946433744178,0.027734041400603787,0.023722238622708225,0.02922473339777143,0.6124416942080961
2010-02-02,0.025278615047529818,0.02343291144978643,0.024417134568022997,0.024246755608368198,0.3708740594894874
2010-02-03,0.022528336266443433,0.021881695131005824,0.022596028583109884,0.023603676784865357,0.33456625178726296
2010-02-04,0.01834313497879922,0.01786261266164202,0.017564043004097446,0.019721344382002598,0.5214354358577691
2010-02-05,0.020639014638497627,0.017604073619897687,0.01650971559997247,0.01602954241132007,0.5471110798584254
2010-02-08,0.02221744216793195,0.01950784480757381,0.019672679530903986,0.02017387460161013,0.559046480556923
2010-02-09,0.022934894298196035,0.02002492289106253,0.02199698224557403,0.021912598811653416,0.6327028103977687
2010-02-10,0.022671823043290323,0.019719366969899815,0.02283564346183553,0.021483873538746506,0.6434240442538032
2010-02-17,0.027048352197416803,0.023997006412693506,0.025687109878568065,0.02577110809610053,0.5395448046316481
2010-02-18,0.027981052738980855,0.024678589779089877,0.026693503338081875,0.025413852178440638,0.4322762112369032
2010-02-22,0.034964355651317225,0.032646247330375466,0.032588117105661396,0.032773614829674946,0.7916508449944918
2010-02-23,0.0339838322661474,0.032575739942933474,0.03416960821184886,0.03282126106650629,0.6954410144621804
2010-02-24,0.03525134745104061,0.03243472516804946,0.03376224280842749,0.033392888706477164,0.5615216932705155
2010-02-25,0.0345817181643823,0.031024523624152867,0.03333092871414395,0.032154340952872756,0.47389072498417834
2010-02-26,0.03632753476945158,0.032857787424387,0.03445713875374229,0.033702516559020734,0.4961676394065115
2010-03-01,0.04058449769154884,0.03699439416061115,0.034552988361521236,0.034464692802886915,0.7782059395729322
2010-03-02,0.0378581212092505,0.03885116640055447,0.03841084823776755,0.039942847048729024,0.7076576893326771
2010-03-03,0.04307168697169991,0.03983830568811353,0.03841084823776755,0.037727769500662534,0.5535428825914728
2010-03-04,0.042425978229859246,0.040261367944451065,0.0424124733849606,0.04187210169095257,0.3844596019970466
2010-03-05,0.04405222860289934,0.04042589115904424,0.04337095118130663,0.04213410147837984,0.3843939713569135
2010-03-08,0.042689049484764985,0.040825444975672615,0.04296360405932867,0.04299155202419366,0.3662049082343014
2010-03-09,0.0419237562648655,0.03882765796084528,0.04145399558861457,0.040800297594542845,0.2869652860792724
2010-03-10,0.04096713517848377,0.039109687510613306,0.04056741870918529,0.04053829780711557,0.27253123315284905
2010-03-11,0.041660685009959786,0.03805204083561223,0.03999233934395502,0.03863284811159265,0.2559594965192321
2010-03-12,0.04137369321023637,0.03913319595032247,0.040663268316964235,0.0407526513577115,0.21863910179781076
2010-03-15,0.04120628588857181,0.03831057987735659,0.040974765831163246,0.03977612156324939,0.21907507676440946
2010-03-16,0.041517198233112895,0.03833408831706575,0.04078306661560535,0.03991902393031335,0.20977896537983734
2010-03-17,0.04199549965328894,0.03863962630654294,0.04143004689775237,0.04041920038675223,0.2014860652087289
2010-03-18,0.04163676446514211,0.038428104144216935,0.04140607992544679,0.0404430235051679,0.17183039167428452
2010-03-19,0.04094321463366607,0.039438751871485184,0.040926850167995465,0.0393950243554588,0.4525185758151091
2010-03-22,0.04168460555477746,0.038028532395903064,0.03948912433275473,0.03818031789198509,0.18941471532709844
2010-03-23,0.04158894162153634,0.03819305561049624,0.040687217007826404,0.04032392608480459,0.23161990483557182
2010-03-24,0.0394604692835025,0.03713540893549516,0.039009894575303405,0.0391568476864472,0.2674823617654642
2010-03-25,0.04008225748052546,0.03779350179386787,0.03987252276387049,0.038466122626113014,0.25285141691864144
2010-03-26,0.03912565464017334,0.03748796380439068,0.038890077995218875,0.038489945744528686,0.22261913133159883
2010-03-29,0.04020184195858428,0.03704139310834398,0.04030383685815403,0.038156494773569416,0.16464383657970608
2010-03-30,0.03984310677043745,0.036712346679157626,0.0400402550071228,0.038156494773569416,0.16650024611490052
2010-03-31,0.03905389300572029,0.03593672955392457,0.03855461350871428,0.03734667229287192,0.19878114525467033
2010-04-01,0.039962691248496274,0.037017884668634815,0.03908177721077677,0.03829939714063338,0.14749548789349087
2010-04-05,0.038790839996844184,0.037017884668634815,0.039009894575303405,0.03906157338449953,0.1656892389189696
2010-04-06,0.03819295409860929,0.03483206599950514,0.03785971756339948,0.03687031895484871,0.14865808780442072
2010-04-07,0.03589705619288128,0.034409003743167604,0.0354395835223939,0.03641777056352613,0.2404753533506786
2010-04-08,0.03525134745104061,0.031823631257409585,0.03448110572604787,0.033178516984166184,0.18306729484565082
2010-04-09,0.03718849192259219,0.03372742037677123,0.0354395835223939,0.03405979064839568,0.1436232801256358
2010-04-12,0.03716458962380409,0.03499658921409832,0.036925206739359034,0.03639396561682551,0.1066216627991468
2010-04-13,0.03709282798935104,0.034056466805957586,0.03589484630753964,0.034988692377741465,0.14085272953144412
2010-04-14,0.03814511300897391,0.03490259131863266,0.03726067122586363,0.03582231980513961,0.1500222675386166
2010-04-15,0.03618404799260466,0.034315005847701946,0.0361344794677087,0.03634631937999416,0.18026392893139256
2010-04-16,0.0329554677913422,0.032975311691247344,0.025878790812682545,0.034131241831927644,0.5643672503105737
2010-04-19,0.03477304603086456,0.03147107638851404,0.030814945065359423,0.030129812008701545,0.2381126503058857
2010-04-20,0.03604056121575777,0.032716772649502984,0.03498430245580478,0.03417888806875899,0.15844642898999134
2010-04-21,0.03331420297948906,0.032904786372119826,0.03208492037590449,0.03496486925932579,0.18358765206384925
2010-04-22,0.03285980385810108,0.029731828415431094,0.03026381439099135,0.030320360612596853,0.20321121346365706
2010-04-23,0.03350551259994172,0.030295905446652643,0.0317015219447887,0.031058713738047333,0.17821531537866536
2010-04-26,0.03419906243141774,0.03165910804281641,0.034097707294932084,0.03208288976934079,0.2151841173850878
2010-04-27,0.028100637217039676,0.029308766159093558,0.028394792742910457,0.030487086098076488,0.2798537374305604
2010-04-28,0.029248567923874064,0.026981932715079898,0.029185538296004204,0.02734310682066418,0.2010407144363969
2010-04-29,0.03144878365033135,0.02806308782979014,0.03095871033630615,0.02903418479387615,0.20006563064013316
2010-04-30,0.028842009892121462,0.02881519651531403,0.02942515317472985,0.029486733185198705,0.22383329817406186
2010-05-03,0.03228583850468386,0.029191259823918736,0.03052739624202261,0.029010361675460478,0.19750603567494082
2010-05-04,0.02790930935055741,0.027851565667464134,0.02772386376990127,0.029844007274573647,0.21541851252842042
2010-05-05,0.028124539515827746,0.025336700569148107,0.02585484212182035,0.02448495044909485,0.22117056934580318
2010-05-06,0.023078381075042925,0.02597128498781165,0.01624613374894121,0.025937851753295188,0.4836556266554157
2010-05-07,0.022647920744502253,0.022680802764262542,0.019193449773452692,0.02079314847841232,0.41961887349694116
2010-05-10,0.03178361653969011,0.028439151138394847,0.028538558013857185,0.027509832306143817,0.35009727398448304
2010-05-11,0.030300852943496936,0.029614322080256245,0.029089688688225257,0.028367282851957637,0.22745704708998432
2010-05-12,0.03123355348506099,0.02902673660932556,0.029928349904486756,0.028986556728759827,0.16615802920563488
2010-05-13,0.0294877186339621,0.027969072002638956,0.02983250029670781,0.029462910066783032,0.15760260647399388
2010-05-14,0.02700052935381103,0.025877269160660465,0.02537559408292564,0.027700380910039124,0.24843072451538808
2010-05-17,0.027191838974263693,0.024279035962461504,0.02468069813761084,0.02510420615418202,0.17063497644328812
2010-05-18,0.0251829511142887,0.02622982402955601,0.025231828811978912,0.025818754332931876,0.2024845885193259
2010-05-19,0.026043908267429305,0.023738467370949146,0.022859610434141114,0.02269859817393524,0.21603731570681858
2010-05-20,0.017553921214082058,0.01976638384931817,0.018043272761548768,0.021150422567787264,0.35916836603145585
2010-05-21,0.019299756065180945,0.016569917452920246,0.012651855723726124,0.013385739590346668,0.5088109134378737
2010-05-24,0.01396660582467274,0.014877668427570129,0.01432917815624915,0.016172444778384032,0.24551484893233014
2010-05-25,0.013847039592643523,0.010976110225066671,0.009009662035343285,0.010408485798413997,0.39105548133042684
2010-05-26,0.012866497961444096,0.012409820208672456,0.013035254154841913,0.014195562071044165,0.2506949815999812
2010-05-27,0.020112872128686204,0.01696947126954862,0.015263688980289597,0.013266642169983328,0.30298853807749104
2010-05-28,0.01341656101607322,0.015371238071349658,0.01396976497888236,0.016386816500694984,0.36348123666877624
2010-06-01,0.012723011184597205,0.013490975323382698,0.012532039143641593,0.010789583006204584,0.24917610107118585
2010-06-02,0.017482177825658612,0.014407607223499763,0.013059202845704082,0.011885210221030007,0.2272039003351851
2010-06-03,0.01769740799092895,0.015159715909023652,0.01576690399148989,0.016386816500694984,0.19012727656282963
2010-06-04,0.012555603862932613,0.011869233685474573,0.012124692021663636,0.012837935068791467,0.3431451140332372
2010-06-07,0.012196868674785782,0.011234649266811031,0.01217262596627483,0.011361210646175457,0.25269671612404193
2010-06-08,0.018414878367222665,0.01565328555280318,0.011717344899685678,0.011146838923864477,0.311436139043199
2010-06-09,0.01642989280603574,0.017322026138444135,0.015910669262436616,0.01750626683393608,0.273895412887045
2010-06-10,0.021906529823390863,0.01880273506978275,0.0181630893416333,0.016172444778384032,0.2862808522607411
2010-06-11,0.022647920744502253,0.020048431330771693,0.02043945811169215,0.019244972872264343,0.2224738063427326
2010-06-14,0.023867594839760087,0.022492771109960202,0.023650337705791447,0.02226987290102833,0.26153341302768207
2010-06-15,0.02943989579035633,0.026135808202404825,0.024153552716991766,0.023365500115853755,0.33692426692918925
2010-06-16,0.030061702233408927,0.026652886285893518,0.028203093527352563,0.02700965584970494,0.22415207556899422
2010-06-17,0.03417516013262967,0.03078949302211767,0.030767011120748256,0.029058007912291794,0.42229097813093314
2010-06-18,0.035849233349275506,0.03238772622031663,0.0346009223061324,0.033178516984166184,0.6162060802100181
2010-06-21,0.03556224154955209,0.03349237184305054,0.03457695533382682,0.03472669259031419,0.38958816773316457
2010-06-22,0.03489261226289378,0.03318683385357335,0.03448110572604787,0.033392888706477164,0.4215409136722687
2010-06-23,0.0339599117213297,0.0321761861263051,0.03136605745828411,0.033178516984166184,0.3334786583221996
2010-06-24,0.03329028243467139,0.03184713969711875,0.03182133852487323,0.03179708503521286,0.4728406347420481
2010-06-28,0.038456007107485396,0.035631191564447384,0.03874631272427215,0.0374895928316509,0.823251998218597
2010-06-29,0.03608838405936354,0.0357722063393314,0.03553543313017285,0.035203064100052445,0.907577994983944
2010-06-30,0.03527526799585831,0.03426798896828359,0.03512806772675148,0.03401216258327938,0.5109954761737338
2010-07-01,0.033170697956612566,0.03165910804281641,0.03165360628162095,0.03344051677159346,0.556158732391065
2010-07-02,0.029415975245538656,0.031189046838746043,0.028634407621636104,0.03222581030811977,0.4337575885427654
2010-07-06,0.030205189010255817,0.02984935268229144,0.028754224201720635,0.028772185006448847,0.40357218198438927
2010-07-07,0.03582531280445783,0.0324112167283403,0.02980855160584564,0.029153282214239462,0.4645758619881396
2010-07-08,0.03460563870919997,0.03224669351374712,0.03357056187431301,0.0335596141919568,0.3920680683496238
2010-07-09,0.0354187547727052,0.032082170299153945,0.033953942023985384,0.032749791711259274,0.25743618592222767
2010-07-12,0.03474912548604686,0.031964663963979095,0.0334028296310607,0.03346433989000913,0.23484986991069548
2010-07-13,0.03568182602761091,0.032975311691247344,0.03445713875374229,0.03389306516291604,0.42891498488151325
2010-07-14,0.034462133686323476,0.03224669351374712,0.03433734045510117,0.03429796731740728,0.30090710920469727
2010-07-15,0.03532309083946408,0.0324112167283403,0.032947548564471574,0.03327379128611385,0.29942573189883503
2010-07-16,0.0290811606022095,0.03109503101159486,0.02942515317472985,0.03282126106650629,0.4321871410824368
2010-07-19,0.029583382567203248,0.027381486531708243,0.028083295228711447,0.028224380484893674,0.2263507020134543
2010-07-20,0.03180751883847821,0.028909212342465213,0.027747830742206853,0.025914028634879516,0.24316152169327054
2010-07-21,0.027957132194163153,0.02937927354653555,0.027532164554343375,0.030963439436099693,0.2678995851205963
2010-07-22,0.03207059009338392,0.02881519651531403,0.030024199512265703,0.02848638027232095,0.29466751048918266
2010-07-23,0.03293154724652453,0.029919860069733434,0.03139002443058969,0.030225086310649213,0.25066685418278134
2010-07-26,0.0329554677913422,0.03109503101159486,0.03249226749788245,0.03148743901095424,0.28026627288282585
2010-07-27,0.032453245826348454,0.03003738433659378,0.032540201442493616,0.03186853621874483,0.23095422262850715
2010-07-28,0.030803074908490685,0.029473289373686734,0.030743062429886087,0.030487086098076488,0.15844642898999134
