Date,Close,High,Low,Open,Volume,triangular_target
2012-05-22,0.0237319531767536,33.432432531440895,30.79486381895514,32.45703007750149,0.9469535868463456,0.0
2012-05-23,0.0255203457713238,32.347546219825745,31.212894436834176,31.22284775578692,0.6698392661041127,0.0
2012-05-24,0.0273623768806136,33.054209320518105,31.620965799269356,32.79543066409351,0.440149752199043,0.0
2012-05-25,0.0253593891012192,32.79543540293265,30.964066518308705,32.74567070759888,0.3114820178400959,0.0
2012-05-29,0.0198690307930278,31.54134715539325,28.515606460743797,31.33233124897528,0.7137208289460618,0.0
2012-05-30,0.018706578519645,29.4113851374508,27.72931401138585,28.56537386387799,0.5092715212255455,0.0
2012-06-01,0.0178660293049849,29.013260052612164,27.261515798703314,28.754479457311845,0.3577457339008029,0.0
2012-06-04,0.0163995500506238,27.52029700079257,26.315973867527205,27.07240903237551,0.2926106059399477,0.0
2012-06-05,0.0145575086598475,27.62978131329522,25.6292097604932,26.574754180920536,0.3638205687083577,0.0
2012-06-06,0.0162385933805192,27.042548411146505,25.400288770469885,25.94770801789494,0.5507728971328627,0.07692307692307693
2012-06-07,0.0153444022239773,27.22170694999991,26.027335152819017,26.873348350955347,0.2034317556852647,0.15384615384615385
2012-06-08,0.0167572326821324,27.62978332285785,26.315975496722228,26.42545821663245,0.3201749599615394,0.23076923076923078
2012-06-11,0.0165962725848657,27.93832598266214,26.71409625187735,27.052501495925387,0.2236854653260541,0.3076923076923077
2012-06-12,0.0172937446343278,27.63973432061268,26.833532578155165,27.351093768730035,0.1017483215307128,0.38461538461538464
2012-06-13,0.0170612528087864,27.9681848398041,26.97287578428368,27.53024832382273,0.1143915284614711,0.46153846153846156
2012-06-14,0.0188854146946561,28.18715328494323,27.251562203483825,27.520296114924523,0.1119553024292457,0.5384615384615385
2012-06-15,0.0219614469414142,29.958804426971096,28.21701349398907,28.376262798846746,0.3745407497638001,0.6153846153846154
2012-06-18,0.0244651945175152,31.929518152612467,29.272040847804465,29.81946010033854,0.36879035183705,0.6923076923076923
2012-06-19,0.0253593891012192,32.02904694502342,30.55598994168721,31.392049732424287,0.2495362027317585,0.7692307692307693
2012-06-20,0.024804990789793,31.780220811954862,31.003879007440304,31.770267492850657,0.0991606916207785,0.8461538461538463
2012-06-21,0.0252342051495763,32.34754719399904,31.362191368820792,31.521440680057587,0.1613119834202922,0.9230769230769231
2012-06-22,0.0273981564533996,33.29309129788391,31.909612208853797,32.2579688870977,0.6819712391620876,-0.0
2012-06-25,0.0256276570723845,32.86511049106595,31.40200474089474,32.705861169719675,0.1856703111742943,-0.25
2012-06-26,0.027487571113743,33.28313408856248,32.34754492526535,32.536652282594815,0.1906430437291758,-0.5
2012-06-27,0.0259316806262006,32.74567460685433,31.75036349604741,32.307736123441885,0.2271107322737028,-0.75
2012-06-28,0.0243757764300097,32.038999030434134,30.75505125983666,31.810078389704568,0.1203936107563606,0.0
2012-06-29,0.023910796206089,31.83993944907224,30.61570965140437,31.77026811238568,0.1382238752117442,0.2
2012-07-02,0.0233206251762011,31.581157686828185,30.40669263022909,31.103409768401885,0.0850860298462267,0.4
2012-07-03,0.0240896323811001,31.292518132650734,30.655519027974957,30.76500363470389,0.0324053455400251,0.6000000000000001
2012-07-05,0.0245724955370894,31.481625553099565,30.874488301586936,31.173080268009446,0.0448765026097506,0.8
2012-07-06,0.0250374826153344,31.750362226956582,31.113364963967108,31.292520918783296,0.0538575053556663,-0.0
2012-07-09,0.0258243693251399,32.7257649204055,31.83993851291714,31.94942122517636,0.12110048989969,-0.16666666666666666
2012-07-10,0.0245724955370894,32.32763865583191,31.013830966130584,32.2778739608953,0.086536164389218,-0.3333333333333333
2012-07-11,0.0236782975262233,31.411952870016453,30.40669050863464,31.33232822250113,0.0743530679439648,-0.5
2012-07-12,0.0233921603316379,31.252706479897046,30.45645993073339,30.555991223979227,0.057348642821539,-0.6666666666666666
2012-07-13,0.0232312036615334,30.924253879151504,30.416646003024148,30.89439582069791,0.0259628156008915,-0.8333333333333333
2012-07-16,0.0188138795392192,30.356928698784483,28.07766986229875,30.356928698784483,0.1888085006395339,0.0
2012-07-17,0.0185277320631475,28.455885490275406,27.02263994692517,28.3464008888302,0.245501387705022,0.14285714285714285
2012-07-18,0.0203518973761794,29.152605656186616,28.017951944336485,28.177201255052022,0.1118255276769237,0.2857142857142857
2012-07-19,0.0201551714147753,29.36161863392797,28.49569887620701,29.27204066249472,0.0807906821727832,0.42857142857142855
2012-07-20,0.019725957054992,29.33175818778588,28.585276370568103,28.86396359908726,0.0629368223078866,0.5714285714285714
2012-07-23,0.0197080741229233,28.863964379352076,27.87860858179616,27.98809319210287,0.0680648913087292,0.7142857142857142
2012-07-24,0.0191715587435657,29.31185461569763,27.96818691153329,28.684808801166906,0.0596993354942795,0.8571428571428571
2012-07-25,0.0207632253767319,29.35166567804265,27.94827997276829,28.25682526796439,0.1156440514497904,-0.0
2012-07-26,0.0163101285359561,28.09757428065987,26.604610692122343,27.619826387944197,0.5813309187364264,-0.2
2012-07-30,0.0096930838185192,23.927233073135422,22.92197059559672,23.887419795576715,0.2341687091443026,-0.4
2012-07-31,0.007117794232657,23.260372846487297,21.50862872737851,23.260372846487297,0.4985700198693011,-0.6000000000000001
2012-08-01,0.0056334320462272,21.478770117136413,20.742241617285934,21.39914546575802,0.384771326071846,-0.8
2012-08-02,0.0041311835005666,20.742239870178423,19.72702422681392,20.672568543390888,0.5004881300343017,0.0
